Source,Target,Type,Id,Label,timeset,Weight,coursename,edges,source_course_instructor,weights
Qualitative Methods Research,Theory & Pract Data Cleaning,Undirected,51339,"['Analytics', 'Information Organization']",,2,Qualitative Methods Research,"['Analytics', 'Information Organization']",John Weible,2
Qualitative Methods Research,"Data, Stat, Info",Undirected,51340,"['Analytics', 'Information Organization']",,2,Qualitative Methods Research,"['Analytics', 'Information Organization']",John Weible,2
Qualitative Methods Research,Sociotechnical Info Systems,Undirected,51341,['Information Organization'],,1,Qualitative Methods Research,['Information Organization'],John Weible,1
Qualitative Methods Research,Library Buildings,Undirected,51342,['Analytics'],,1,Qualitative Methods Research,['Analytics'],John Weible,1
Qualitative Methods Research,Digital Libraries,Undirected,51343,['Tools'],,1,Qualitative Methods Research,['Tools'],John Weible,1
Qualitative Methods Research,Information Modeling,Undirected,51344,"['Tools', 'Programming', 'Information Organization']",,3,Qualitative Methods Research,"['Tools', 'Programming', 'Information Organization']",John Weible,3
Qualitative Methods Research,Metadata in Theory & Practice,Undirected,51345,['Information Organization'],,1,Qualitative Methods Research,['Information Organization'],John Weible,1
Qualitative Methods Research,Academic Librarianship,Undirected,51346,"['Information Organization', 'LIS']",,2,Qualitative Methods Research,"['Information Organization', 'LIS']",John Weible,2
Qualitative Methods Research,Theological Librarianship,Undirected,51347,['LIS'],,1,Qualitative Methods Research,['LIS'],John Weible,1
Qualitative Methods Research,Rare Book and Spec Colls,Undirected,51348,['LIS'],,1,Qualitative Methods Research,['LIS'],John Weible,1
Qualitative Methods Research,Adm and Use Archival Materials,Undirected,51349,"['Information Organization', 'LIS']",,2,Qualitative Methods Research,"['Information Organization', 'LIS']",John Weible,2
Qualitative Methods Research,Preserving Info Resources,Undirected,51350,"['Information Organization', 'LIS']",,2,Qualitative Methods Research,"['Information Organization', 'LIS']",John Weible,2
Qualitative Methods Research,Digital Preservation,Undirected,51351,['LIS'],,1,Qualitative Methods Research,['LIS'],John Weible,1
Qualitative Methods Research,History and Foundations of LIS,Undirected,51352,['LIS'],,1,Qualitative Methods Research,['LIS'],John Weible,1
Qualitative Methods Research,Issues Scholarly Communication,Undirected,51353,['LIS'],,1,Qualitative Methods Research,['LIS'],John Weible,1
Qualitative Methods Research,Business Analytics,Undirected,51354,"['Tools', 'Programming']",,2,Qualitative Methods Research,"['Tools', 'Programming']",John Weible,2
Qualitative Methods Research,Community Archives,Undirected,51355,['Information Organization'],,1,Qualitative Methods Research,['Information Organization'],John Weible,1
Qualitative Methods Research,Data Mining,Undirected,51356,"['Analytics', 'Information Organization']",,2,Qualitative Methods Research,"['Analytics', 'Information Organization']",John Weible,2
Qualitative Methods Research,Computers and Cultures,Undirected,51357,['Information Organization'],,1,Qualitative Methods Research,['Information Organization'],John Weible,1
Qualitative Methods Research,"Race, Gender & Info Technology",Undirected,51358,['Information Organization'],,1,Qualitative Methods Research,['Information Organization'],John Weible,1
Qualitative Methods Research,Web Technologies & Techniques,Undirected,51359,"['Programming', 'Information Organization']",,2,Qualitative Methods Research,"['Programming', 'Information Organization']",John Weible,2
Qualitative Methods Research,Intro to Network Systems,Undirected,51360,['Tools'],,1,Qualitative Methods Research,['Tools'],John Weible,1
Qualitative Methods Research,FOUNDATIONS OF INFO Processing,Undirected,51361,"['Programming', 'Information Organization']",,2,Qualitative Methods Research,"['Programming', 'Information Organization']",John Weible,2
Qualitative Methods Research,Introduction to Data Science,Undirected,51362,"['Programming', 'Information Organization']",,2,Qualitative Methods Research,"['Programming', 'Information Organization']",John Weible,2
Qualitative Methods Research,Instruc Strat Tech Info Prof,Undirected,51363,['Information Organization'],,1,Qualitative Methods Research,['Information Organization'],John Weible,1
Qualitative Methods Research,Museum Informatics,Undirected,51364,['Information Organization'],,1,Qualitative Methods Research,['Information Organization'],John Weible,1
Qualitative Methods Research,Information Assurance,Undirected,51365,"['Tools', 'LIS']",,2,Qualitative Methods Research,"['Tools', 'LIS']",John Weible,2
Qualitative Methods Research,Introduction to Databases,Undirected,51366,['Information Organization'],,1,Qualitative Methods Research,['Information Organization'],John Weible,1
Qualitative Methods Research,Geographic Information Systems,Undirected,51369,"['Tools', 'Information Organization']",,2,Qualitative Methods Research,"['Tools', 'Information Organization']",John Weible,2
Qualitative Methods Research,Entrepreneurial IT Design,Undirected,51370,"['Tools', 'Programming', 'Information Organization']",,3,Qualitative Methods Research,"['Tools', 'Programming', 'Information Organization']",John Weible,3
Qualitative Methods Research,Social Media and Global Change,Undirected,51371,['Information Organization'],,1,Qualitative Methods Research,['Information Organization'],John Weible,1
Qualitative Methods Research,Intro to Technology in LIS,Undirected,51372,"['Tools', 'Programming', 'Information Organization', 'LIS']",,4,Qualitative Methods Research,"['Tools', 'Programming', 'Information Organization', 'LIS']",John Weible,4
Qualitative Methods Research,Info Org and Access,Undirected,51373,"['Information Organization', 'LIS']",,2,Qualitative Methods Research,"['Information Organization', 'LIS']",John Weible,2
Self-Organizing Info Systems,Coll Dev for Spec Coll,Undirected,51374,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Information Sciences Practice,Undirected,51375,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Libraries Info and Society,Undirected,51376,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Intr to Bibliographic Metadata,Undirected,51377,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",,2,Self-Organizing Info Systems,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",Lori Kendall,2
Self-Organizing Info Systems,Collection Development,Undirected,51378,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Community Informatics,Undirected,51379,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",,2,Self-Organizing Info Systems,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",Lori Kendall,2
Self-Organizing Info Systems,Adult Popular Literature,Undirected,51380,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",,2,Self-Organizing Info Systems,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",Lori Kendall,2
Self-Organizing Info Systems,Bio Informatics Probs & Res,Undirected,51381,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Foundations of Data Curation,Undirected,51382,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Theory & Pract Data Cleaning,Undirected,51383,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Information Consulting,Undirected,51384,['requiremnets research/user/consulting/synthesis'],,1,Self-Organizing Info Systems,['requiremnets research/user/consulting/synthesis'],Lori Kendall,1
Self-Organizing Info Systems,Applied Business Research,Undirected,51385,['requiremnets research/user/consulting/synthesis'],,1,Self-Organizing Info Systems,['requiremnets research/user/consulting/synthesis'],Lori Kendall,1
Self-Organizing Info Systems,"Data, Stat, Info",Undirected,51386,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",,2,Self-Organizing Info Systems,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",Lori Kendall,2
Self-Organizing Info Systems,Sociotechnical Info Systems,Undirected,51387,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Digital Libraries,Undirected,51388,['requiremnets research/user/consulting/synthesis'],,1,Self-Organizing Info Systems,['requiremnets research/user/consulting/synthesis'],Lori Kendall,1
Self-Organizing Info Systems,Information Modeling,Undirected,51389,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Metadata in Theory & Practice,Undirected,51390,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Academic Librarianship,Undirected,51391,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Adm and Use Archival Materials,Undirected,51392,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Preserving Info Resources,Undirected,51393,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Digital Preservation,Undirected,51394,['requiremnets research/user/consulting/synthesis'],,1,Self-Organizing Info Systems,['requiremnets research/user/consulting/synthesis'],Lori Kendall,1
Self-Organizing Info Systems,Community Archives,Undirected,51395,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Comics: Advising Readers,Undirected,51396,['requiremnets research/user/consulting/synthesis'],,1,Self-Organizing Info Systems,['requiremnets research/user/consulting/synthesis'],Lori Kendall,1
Self-Organizing Info Systems,Data Mining,Undirected,51397,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Computers and Cultures,Undirected,51398,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,"Race, Gender & Info Technology",Undirected,51399,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Web Technologies & Techniques,Undirected,51400,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",,2,Self-Organizing Info Systems,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",Lori Kendall,2
Self-Organizing Info Systems,FOUNDATIONS OF INFO Processing,Undirected,51401,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Introduction to Data Science,Undirected,51402,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Instruc Strat Tech Info Prof,Undirected,51403,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Museum Informatics,Undirected,51404,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Introduction to Databases,Undirected,51405,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Global Health Informatics,Undirected,51407,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Geographic Information Systems,Undirected,51408,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Entrepreneurial IT Design,Undirected,51409,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Social Media and Global Change,Undirected,51410,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Intro to Technology in LIS,Undirected,51411,['Information Organization'],,1,Self-Organizing Info Systems,['Information Organization'],Lori Kendall,1
Self-Organizing Info Systems,Info Org and Access,Undirected,51412,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",,2,Self-Organizing Info Systems,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",Lori Kendall,2
Coll Dev for Spec Coll,Information Sciences Practice,Undirected,51413,['Information Organization'],,1,Coll Dev for Spec Coll,['Information Organization'],Les Gasser,1
Coll Dev for Spec Coll,Libraries Info and Society,Undirected,51414,['Information Organization'],,1,Coll Dev for Spec Coll,['Information Organization'],Les Gasser,1
Coll Dev for Spec Coll,Intr to Bibliographic Metadata,Undirected,51415,['Information Organization'],,1,Coll Dev for Spec Coll,['Information Organization'],Les Gasser,1
Coll Dev for Spec Coll,Collection Development,Undirected,51416,['Information Organization'],,1,Coll Dev for Spec Coll,['Information Organization'],Les Gasser,1
Coll Dev for Spec Coll,Community Informatics,Undirected,51417,['Information Organization'],,1,Coll Dev for Spec Coll,['Information Organization'],Les Gasser,1
Coll Dev for Spec Coll,Adult Popular Literature,Undirected,51418,['Information Organization'],,1,Coll Dev for Spec Coll,['Information Organization'],Les Gasser,1
Coll Dev for Spec Coll,Bio Informatics Probs & Res,Undirected,51419,['Information Organization'],,1,Coll Dev for Spec Coll,['Information Organization'],Les Gasser,1
Coll Dev for Spec Coll,Foundations of Data Curation,Undirected,51420,['Information Organization'],,1,Coll Dev for Spec Coll,['Information Organization'],Les Gasser,1
Coll Dev for Spec Coll,Theory & Pract Data Cleaning,Undirected,51421,['Information Organization'],,1,Coll Dev for Spec Coll,['Information Organization'],Les Gasser,1
Coll Dev for Spec Coll,"Data, Stat, Info",Undirected,51422,['Information Organization'],,1,Coll Dev for Spec Coll,['Information Organization'],Les Gasser,1
Coll Dev for Spec Coll,Sociotechnical Info Systems,Undirected,51423,['Information Organization'],,1,Coll Dev for Spec Coll,['Information Organization'],Les Gasser,1
