,CourseName,Edges,Source,Source_Course_Instructor,Target,Weights
259,Expl Info Know Mgmt Strategies,"['Social Aspects', 'Theory Based']",Expl Info Know Mgmt Strategies,Julia Hart,"Race, Gender & Info Technology",2
260,Expl Info Know Mgmt Strategies,['Social Aspects'],Expl Info Know Mgmt Strategies,Julia Hart, Introduction to Databases,1
261,Expl Info Know Mgmt Strategies,['Social Aspects'],Expl Info Know Mgmt Strategies,Julia Hart,Introduction to Databases,1
262,Expl Info Know Mgmt Strategies,"['Social Aspects', 'Theory Based']",Expl Info Know Mgmt Strategies,Julia Hart, Global Health Informatics,2
263,Expl Info Know Mgmt Strategies,['Social Aspects'],Expl Info Know Mgmt Strategies,Julia Hart,Entrepreneurial IT Design,1
264,Expl Info Know Mgmt Strategies,"['Social Aspects', 'LIS', 'Theory Based']",Expl Info Know Mgmt Strategies,Julia Hart, Intro to Technology in LIS,3
265,Information Service Marketing,"['requiremnets research/user/consulting/synthesis', 'Social Aspects', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin",Oral History,3
266,Information Service Marketing,"['Media', 'Social Aspects']",Information Service Marketing,"Jeff Limp, ryan larkin",Print Culture & Material Book,2
267,Information Service Marketing,"['LIS', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin",Presv & Consv Spec Colls Care,2
268,Information Service Marketing,['Social Aspects'],Information Service Marketing,"Jeff Limp, ryan larkin",Pro Comm Lib & other Info Pro,1
269,Information Service Marketing,['LIS'],Information Service Marketing,"Jeff Limp, ryan larkin",Qualitative Methods Research,1
270,Information Service Marketing,['requiremnets research/user/consulting/synthesis'],Information Service Marketing,"Jeff Limp, ryan larkin",Self-Organizing Info Systems,1
271,Information Service Marketing,"['LIS', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin",Text Mining,2
272,Information Service Marketing,['Social Aspects'],Information Service Marketing,"Jeff Limp, ryan larkin",Information Sciences Practice,1
273,Information Service Marketing,"['requiremnets research/user/consulting/synthesis', 'Social Aspects']",Information Service Marketing,"Jeff Limp, ryan larkin",Community Informatics,2
274,Information Service Marketing,['LIS'],Information Service Marketing,"Jeff Limp, ryan larkin", Government Information,1
275,Information Service Marketing,"['Social Aspects', 'LIS', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin"," Literacy, Reading, and Readers",3
276,Information Service Marketing,"['requiremnets research/user/consulting/synthesis', 'Social Aspects', 'LIS', 'Theory Based', 'Media']",Information Service Marketing,"Jeff Limp, ryan larkin", Adult Popular Literature,5
277,Information Service Marketing,"['Social Aspects', 'LIS', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin", REEES Bibliog Research Methods,3
278,Information Service Marketing,"['LIS', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin", Bio Informatics Probs & Res,2
279,Information Service Marketing,['LIS'],Information Service Marketing,"Jeff Limp, ryan larkin", Music Libnship & Bibliography,1
280,Information Service Marketing,['requiremnets research/user/consulting/synthesis'],Information Service Marketing,"Jeff Limp, ryan larkin",Applied Business Research,1
281,Information Service Marketing,['Social Aspects'],Information Service Marketing,"Jeff Limp, ryan larkin", Social Just Info Professions,1
282,Information Service Marketing,"['Social Aspects', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin", Info Srvcs Diverse Populations,2
283,Information Service Marketing,['Theory Based'],Information Service Marketing,"Jeff Limp, ryan larkin", Library Buildings,1
284,Information Service Marketing,"['Media', 'Social Aspects']",Information Service Marketing,"Jeff Limp, ryan larkin", Network Analysis,2
285,Information Service Marketing,"['requiremnets research/user/consulting/synthesis', 'Social Aspects', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin", Digital Libraries,3
286,Information Service Marketing,"['Social Aspects', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin", Metadata in Theory & Practice,2
287,Information Service Marketing,"['Social Aspects', 'LIS']",Information Service Marketing,"Jeff Limp, ryan larkin", Academic Librarianship,2
288,Information Service Marketing,['LIS'],Information Service Marketing,"Jeff Limp, ryan larkin", Theological Librarianship,1
289,Information Service Marketing,['LIS'],Information Service Marketing,"Jeff Limp, ryan larkin", Rare Book and Spec Colls,1
290,Information Service Marketing,"['LIS', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin", Adm and Use Archival Materials,2
291,Information Service Marketing,['LIS'],Information Service Marketing,"Jeff Limp, ryan larkin", Preserving Info Resources,1
292,Information Service Marketing,['LIS'],Information Service Marketing,"Jeff Limp, ryan larkin", History and Foundations of LIS,1
293,Information Service Marketing,"['Media', 'Social Aspects', 'LIS']",Information Service Marketing,"Jeff Limp, ryan larkin", Issues Scholarly Communication,3
294,Information Service Marketing,"['Social Aspects', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin"," Bookbinding: Hist, Princ, Prac",2
295,Information Service Marketing,"['Social Aspects', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin", Community Archives,2
296,Information Service Marketing,"['Media', 'requiremnets research/user/consulting/synthesis', 'Social Aspects', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin", Comics: Advising Readers,4
297,Information Service Marketing,"['Social Aspects', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin", Digital Humanities,2
298,Information Service Marketing,"['Media', 'Social Aspects', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin",Computers and Cultures,3
299,Information Service Marketing,"['Social Aspects', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin","Race, Gender & Info Technology",2
300,Information Service Marketing,['Social Aspects'],Information Service Marketing,"Jeff Limp, ryan larkin", Introduction to Databases,1
301,Information Service Marketing,['Social Aspects'],Information Service Marketing,"Jeff Limp, ryan larkin",Introduction to Databases,1
302,Information Service Marketing,"['Social Aspects', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin", Global Health Informatics,2
303,Information Service Marketing,['Social Aspects'],Information Service Marketing,"Jeff Limp, ryan larkin",Entrepreneurial IT Design,1
304,Information Service Marketing,"['Social Aspects', 'LIS', 'Theory Based']",Information Service Marketing,"Jeff Limp, ryan larkin", Intro to Technology in LIS,3
305,Methods for Data Science,['Teaching'],Methods for Data Science,Victoria Stodden,Oral History,1
306,Methods for Data Science,['Tools'],Methods for Data Science,Victoria Stodden,Qualitative Methods Research,1
307,Methods for Data Science,['Teaching'],Methods for Data Science,Victoria Stodden,Community Informatics,1
308,Methods for Data Science,['Teaching'],Methods for Data Science,Victoria Stodden," Literacy, Reading, and Readers",1
309,Methods for Data Science,['Medical'],Methods for Data Science,Victoria Stodden, Bio Informatics Probs & Res,1
310,Methods for Data Science,['Teaching'],Methods for Data Science,Victoria Stodden, Foundations of Data Curation,1
311,Methods for Data Science,['Teaching'],Methods for Data Science,Victoria Stodden, Info Srvcs Diverse Populations,1
312,Methods for Data Science,['Tools'],Methods for Data Science,Victoria Stodden, Digital Libraries,1
313,Methods for Data Science,['Teaching'],Methods for Data Science,Victoria Stodden, Academic Librarianship,1
314,Methods for Data Science,['Medical'],Methods for Data Science,Victoria Stodden, Grad Bioinformatics Seminar,1
315,Methods for Data Science,['Teaching'],Methods for Data Science,Victoria Stodden, Issues Scholarly Communication,1
316,Methods for Data Science,['Tools'],Methods for Data Science,Victoria Stodden, Business Analytics,1
317,Methods for Data Science,['Teaching'],Methods for Data Science,Victoria Stodden, Instruc Strat Tech Info Prof,1
318,Methods for Data Science,"['Tools', 'Medical', 'Teaching']",Methods for Data Science,Victoria Stodden, Global Health Informatics,3
319,Methods for Data Science,['Tools'],Methods for Data Science,Victoria Stodden,Entrepreneurial IT Design,1
320,Methods for Data Science,['Tools'],Methods for Data Science,Victoria Stodden, Intro to Technology in LIS,1
321,Methods for Data Science,['Teaching'],Methods for Data Science,Victoria Stodden,Student Teaching Seminar,1
322,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre,Print Culture & Material Book,1
323,Oral History,"['Information Organization', 'LIS']",Oral History,Kathryn LaBarre,Presv & Consv Spec Colls Care,2
324,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre,Pro Comm Lib & other Info Pro,1
325,Oral History,"['Information Organization', 'LIS']",Oral History,Kathryn LaBarre,Qualitative Methods Research,2
326,Oral History,['Information Organization'],Oral History,Kathryn LaBarre,Self-Organizing Info Systems,1
327,Oral History,['Information Organization'],Oral History,Kathryn LaBarre,Coll Dev for Spec Coll,1
328,Oral History,['LIS'],Oral History,Kathryn LaBarre,Text Mining,1
329,Oral History,"['Social Aspects', 'Information Organization']",Oral History,Kathryn LaBarre,Information Sciences Practice,2
330,Oral History,"['Information Organization', 'Social Aspects', 'Teaching']",Oral History,Kathryn LaBarre,Community Informatics,3
331,Oral History,['LIS'],Oral History,Kathryn LaBarre, Government Information,1
332,Oral History,"['Social Aspects', 'LIS', 'Teaching']",Oral History,Kathryn LaBarre," Literacy, Reading, and Readers",3
333,Oral History,"['Information Organization', 'Social Aspects', 'LIS']",Oral History,Kathryn LaBarre, Adult Popular Literature,3
334,Oral History,"['Social Aspects', 'LIS']",Oral History,Kathryn LaBarre, REEES Bibliog Research Methods,2
335,Oral History,"['Information Organization', 'LIS']",Oral History,Kathryn LaBarre, Bio Informatics Probs & Res,2
336,Oral History,['LIS'],Oral History,Kathryn LaBarre, Music Libnship & Bibliography,1
337,Oral History,"['Information Organization', 'Teaching']",Oral History,Kathryn LaBarre, Foundations of Data Curation,2
338,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre, Social Just Info Professions,1
339,Oral History,"['Social Aspects', 'Teaching']",Oral History,Kathryn LaBarre, Info Srvcs Diverse Populations,2
340,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre, Network Analysis,1
341,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre, Digital Libraries,1
342,Oral History,"['Social Aspects', 'Information Organization']",Oral History,Kathryn LaBarre, Metadata in Theory & Practice,2
343,Oral History,"['Information Organization', 'Social Aspects', 'LIS', 'Teaching']",Oral History,Kathryn LaBarre, Academic Librarianship,4
344,Oral History,['LIS'],Oral History,Kathryn LaBarre, Theological Librarianship,1
345,Oral History,"['Security', 'LIS']",Oral History,Kathryn LaBarre, Rare Book and Spec Colls,2
346,Oral History,"['Information Organization', 'LIS']",Oral History,Kathryn LaBarre, Adm and Use Archival Materials,2
347,Oral History,"['Information Organization', 'LIS']",Oral History,Kathryn LaBarre, Preserving Info Resources,2
348,Oral History,['LIS'],Oral History,Kathryn LaBarre, History and Foundations of LIS,1
349,Oral History,"['Social Aspects', 'LIS', 'Teaching']",Oral History,Kathryn LaBarre, Issues Scholarly Communication,3
350,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre," Bookbinding: Hist, Princ, Prac",1
351,Oral History,"['Social Aspects', 'Information Organization']",Oral History,Kathryn LaBarre, Community Archives,2
352,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre, Comics: Advising Readers,1
353,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre, Digital Humanities,1
354,Oral History,['Information Organization'],Oral History,Kathryn LaBarre, Data Mining,1
355,Oral History,"['Information Organization', 'Security', 'Social Aspects']",Oral History,Kathryn LaBarre,Computers and Cultures,3
356,Oral History,"['Information Organization', 'Security', 'Social Aspects']",Oral History,Kathryn LaBarre,"Race, Gender & Info Technology",3
357,Oral History,"['Information Organization', 'Teaching']",Oral History,Kathryn LaBarre, Instruc Strat Tech Info Prof,2
358,Oral History,"['Information Organization', 'Security', 'Social Aspects']",Oral History,Kathryn LaBarre, Introduction to Databases,3
359,Oral History,"['Information Organization', 'Security', 'Social Aspects']",Oral History,Kathryn LaBarre,Introduction to Databases,3
360,Oral History,"['Information Organization', 'Security', 'Social Aspects', 'Teaching']",Oral History,Kathryn LaBarre, Global Health Informatics,4
361,Oral History,"['Information Organization', 'Security', 'Social Aspects']",Oral History,Kathryn LaBarre,Entrepreneurial IT Design,3
362,Oral History,"['Information Organization', 'Security', 'Social Aspects', 'LIS']",Oral History,Kathryn LaBarre, Intro to Technology in LIS,4
363,Oral History,['Teaching'],Oral History,Kathryn LaBarre,Student Teaching Seminar,1
364,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler,Presv & Consv Spec Colls Care,1
365,Print Culture & Material Book,"['Business', 'Practical Training']",Print Culture & Material Book,John Vincler,Pro Comm Lib & other Info Pro,2
366,Print Culture & Material Book,"['Tools', 'Information Organization']",Print Culture & Material Book,John Vincler,Qualitative Methods Research,2
367,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler,Self-Organizing Info Systems,1
